Prominence Rank,Prominence (m),Height (m),Dominance (%),Peak Name,Country,Location,Google Map Link,Open Street Map Link,Lat/Lon,Map 1:50 000,Map 1:25 000,Grid Ref,Section,Peak Number,Section Order,Family Size,Prominence Group,Height Group,Traditional List,Notes,Wikipedia,"Adapted from 2010 Jim Bloomer, Roddy Urquhart and UK Metric Association"
372,326,521,0.63,An Lean-charn,S,Reay Forest,"https://www.google.com/maps/search/?api=1&query=58.4325942140729,-4.708663132900217",https://www.openstreetmap.org/search?query=58.4325942140729%2C-4.708663132900217,"58.4325942140729,-4.708663132900217",9,"446,447S",NC 41950 52550,16B,102.5010101,184.5010101,2,P200,H500,Marilyn,,NA,
372,326,781,0.42,Ainshval,S,Rum,"https://www.google.com/maps/search/?api=1&query=56.96553913800903,-6.314628455106198",https://www.openstreetmap.org/search?query=56.96553913800903%2C-6.314628455106198,"56.96553913800903,-6.314628455106198",39,397,NM 37845 94320,17D,550.3010101,202.3010101,2,P200,H750,Corbett,,NA,
374,325,710,0.46,Meith Bheinn,S,Morar,"https://www.google.com/maps/search/?api=1&query=56.92510500166586,-5.5813258648616095",https://www.openstreetmap.org/search?query=56.92510500166586%2C-5.5813258648616095,"56.92510500166586,-5.5813258648616095",40,398E,NM 82155 87245,10D,174.4010101,156.4010101,2,P200,H500,Graham,,NA,
375,323,517,0.62,Boulsworth Hill,E,Lancashire,"https://www.google.com/maps/search/?api=1&query=53.81694602632583,-2.1082580709948133",https://www.openstreetmap.org/search?query=53.81694602632583%2C-2.1082580709948133,"53.81694602632583,-2.1082580709948133",103,21N,SD 92970 35635,36A,324.8810101,253.8810101,,P200,H500,Dewey,,http://en.wikipedia.org/wiki/Boulsworth_Hill,
375,323,601,0.54,Sidhean Mor,S,Morar,"https://www.google.com/maps/search/?api=1&query=56.914766936774335,-5.73260700251326",https://www.openstreetmap.org/search?query=56.914766936774335%2C-5.73260700251326,"56.914766936774335,-5.73260700251326",40,398W,NM 72891 86588,10D,174.8010101,156.8010101,2,P200,H500,Marilyn,,NA,
375,323,664,0.49,Uamh Bheag,S,Glen Artney Hills,"https://www.google.com/maps/search/?api=1&query=56.2810037482792,-4.115676606038113",https://www.openstreetmap.org/search?query=56.2810037482792%2C-4.115676606038113,"56.2810037482792,-4.115676606038113",57,368W,NN 69115 11850,26B,288.7010101,102.7010101,2,P200,H500,Graham,,NA,
378,322,623,0.52,Meall nan Caorach,S,Loch Tay to Perth,"https://www.google.com/maps/search/?api=1&query=56.48484696548331,-3.741241290397257",https://www.openstreetmap.org/search?query=56.48484696548331%2C-3.741241290397257,"56.48484696548331,-3.741241290397257",52,379W,NN 92868 33886,01A,286.9010101,101.9010101,3,P200,H500,Graham,,NA,
378,322,767,0.42,Sail Mhor,S,Broom Lochs,"https://www.google.com/maps/search/?api=1&query=57.84427805460853,-5.315826997494292",https://www.openstreetmap.org/search?query=57.84427805460853%2C-5.315826997494292,"57.84427805460853,-5.315826997494292",19,435N,NH 03295 88685,14A,124.2010101,175.2010101,,P200,H750,Corbett,,NA,
380,321,594,0.54,Cairn Table,S,Cumnock to Crawfordjohn,"https://www.google.com/maps/search/?api=1&query=55.49511021883991,-4.0208469742411745",https://www.openstreetmap.org/search?query=55.49511021883991%2C-4.0208469742411745,"55.49511021883991,-4.0208469742411745",71,328N,NS 72430 24225,27C,304.8110101,235.8110101,4,P200,H500,Marilyn,,NA,
380,321,666,0.48,Beinn Gaire,S,Moidart,"https://www.google.com/maps/search/?api=1&query=56.812287463483074,-5.636766653499056",https://www.openstreetmap.org/search?query=56.812287463483074%2C-5.636766653499056,"56.812287463483074,-5.636766653499056",40,390E,NM 78115 74875,18A,181.4010101,208.4010101,,P200,H500,Graham,,NA,
382,320,702,0.46,Carn a'Choin Deirg,S,Freevater,"https://www.google.com/maps/search/?api=1&query=57.89163524870516,-4.704920218670254",https://www.openstreetmap.org/search?query=57.89163524870516%2C-4.704920218670254,"57.89163524870516,-4.704920218670254",20,"437N,440S",NH 39752 92341,15A,116.3510101,181.3510101,,P200,H500,Graham,,NA,
383,319,1006,0.32,An Sgarsoch,S,Glen Tromie to Glen Tilt,"https://www.google.com/maps/search/?api=1&query=56.93185271428229,-3.75434478391322",https://www.openstreetmap.org/search?query=56.93185271428229%2C-3.75434478391322,"56.93185271428229,-3.75434478391322",43,394E,NN 93335 83655,06A,211.6010101,141.6010101,,P200,H1000,Munro,,NA,
384,317,779,0.41,Sgurr Mhic Bharraich,S,South Glen Shiel,"https://www.google.com/maps/search/?api=1&query=57.19947771248399,-5.4486299566041625",https://www.openstreetmap.org/search?query=57.19947771248399%2C-5.4486299566041625,"57.19947771248399,-5.4486299566041625",33,413N,NG 91770 17350,10A,162.7010101,145.7010101,2,P200,H750,Corbett,,NA,
384,317,963,0.33,Carn a'Chlamain,S,Glen Tromie to Glen Tilt,"https://www.google.com/maps/search/?api=1&query=56.86091694776917,-3.779644936381261",https://www.openstreetmap.org/search?query=56.86091694776917%2C-3.779644936381261,"56.86091694776917,-3.779644936381261",43,394E,NN 91590 75800,06A,211.6410101,141.6410101,3,P200,H750,Munro,,NA,
386,316,663,0.48,Aodann Chleireig,S,Locheil,"https://www.google.com/maps/search/?api=1&query=56.89068166651207,-5.293714168199106",https://www.openstreetmap.org/search?query=56.89068166651207%2C-5.293714168199106,"56.89068166651207,-5.293714168199106",40,"398E,399",NM 99465 82535,10D,176.5010101,155.5010101,,P200,H500,Graham,,NA,
386,316,704,0.45,Corra-bheinn,S,Mull,"https://www.google.com/maps/search/?api=1&query=56.419267740426086,-5.936244192479316",https://www.openstreetmap.org/search?query=56.419267740426086%2C-5.936244192479316,"56.419267740426086,-5.936244192479316",48,"375E,375W",NM 57335 32180,17E,560.3010101,204.3010101,2,P200,H500,Graham,,NA,
386,316,731,0.43,Beinn Dearg Mhor,S,Red Cuillin,"https://www.google.com/maps/search/?api=1&query=57.27948337602037,-6.115742985086849",https://www.openstreetmap.org/search?query=57.27948337602037%2C-6.115742985086849,"57.27948337602037,-6.115742985086849",32,411,NG 52035 28485,17B,535.4010101,199.4010101,2,P200,H500,Graham,,NA,
386,316,785,0.4,Beinn na Caillich,S,Knoydart,"https://www.google.com/maps/search/?api=1&query=57.09822387727163,-5.640228322190509",https://www.openstreetmap.org/search?query=57.09822387727163%2C-5.640228322190509,"57.09822387727163,-5.640228322190509",33,413S,NG 79600 06690,10B,169.2010101,148.2010101,2,P200,H750,Corbett,,NA,
386,316,932,0.34,Meall Buidhe,S,Loch Rannoch to Glen Lyon,"https://www.google.com/maps/search/?api=1&query=56.617141779691174,-4.448615219411578",https://www.openstreetmap.org/search?query=56.617141779691174%2C-4.448615219411578,"56.617141779691174,-4.448615219411578",51,378W,NN 49840 49935,02A,248.3010101,115.3010101,4,P200,H750,Munro,,http://en.wikipedia.org/wiki/Meall_Buidhe%2C_Glen_Lyon,
386,316,1099,0.29,Sgurr a'Mhaim,S,Mamores,"https://www.google.com/maps/search/?api=1&query=56.75584607778662,-5.003622090743578",https://www.openstreetmap.org/search?query=56.75584607778662%2C-5.003622090743578,"56.75584607778662,-5.003622090743578",41,392,NN 16470 66720,04A,225.5010101,131.5010101,4,P200,H1000,Munro,,http://en.wikipedia.org/wiki/Sgurr_a%27_Mh%C3%A0im,
392,315,623,0.51,Creag Ruadh,S,Kinloch Laggan,"https://www.google.com/maps/search/?api=1&query=56.99104811068041,-4.374877339659795",https://www.openstreetmap.org/search?query=56.99104811068041%2C-4.374877339659795,"56.99104811068041,-4.374877339659795",35,401,NN 55808 91383,09C,203.6010101,143.6010101,,P200,H500,Graham,,NA,
392,315,629,0.5,Y Garn,W,Rhinogs,"https://www.google.com/maps/search/?api=1&query=52.7892020070686,-3.9251346265583447",https://www.openstreetmap.org/search?query=52.7892020070686%2C-3.9251346265583447,"52.7892020070686,-3.9251346265583447",124,18W,SH 70275 23030,30D,356.3010101,242.3010101,,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Y_Garn_%28Rhinogydd%29,
392,315,669,0.47,Carnedd y Filiast,W,Arenigs,"https://www.google.com/maps/search/?api=1&query=52.9868539032334,-3.6828852187669225",https://www.openstreetmap.org/search?query=52.9868539032334%2C-3.6828852187669225,"52.9868539032334,-3.6828852187669225",124125,18E,SH 87125 44605,30D,352.3010101,241.3010101,3,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Carnedd_y_Filiast_(Cerrigydrudion),
392,315,953,0.33,Beinn Mhanach,S,Bridge of Orchy Hills,"https://www.google.com/maps/search/?api=1&query=56.534133813853565,-4.6463989044851095",https://www.openstreetmap.org/search?query=56.534133813853565%2C-4.6463989044851095,"56.534133813853565,-4.6463989044851095",50,"377E,378W",NN 37350 41150,02A,250.5010101,116.5010101,,P200,H750,Munro,,NA,
396,314,529,0.59,Bennachie,S,Fraserburgh to Dee Valley,"https://www.google.com/maps/search/?api=1&query=57.292665373563324,-2.5610274831751223",https://www.openstreetmap.org/search?query=57.292665373563324%2C-2.5610274831751223,"57.292665373563324,-2.5610274831751223",38,"420E,421W",NJ 66285 22590,21B,211.4010101,141.4010101,,P200,H500,Marilyn,,NA,
396,314,609,0.52,Illgill Head,E,Lakes: S Fells,"https://www.google.com/maps/search/?api=1&query=54.432786570516186,-3.2829580057886942",https://www.openstreetmap.org/search?query=54.432786570516186%2C-3.2829580057886942,"54.432786570516186,-3.2829580057886942",89,6N,NY 16875 04910,34B,336.1010101,251.1010101,,P200,H500,Dewey,,http://en.wikipedia.org/wiki/Illgill_Head,
396,314,933,0.34,Beinn Chabhair,S,Loch Lomond to Strathyre,"https://www.google.com/maps/search/?api=1&query=56.32572392292547,-4.641414790991379",https://www.openstreetmap.org/search?query=56.32572392292547%2C-4.641414790991379,"56.32572392292547,-4.641414790991379","50,56",364N,NN 36765 17950,01C,282.3010101,104.3010101,3,P200,H750,Munro,,NA,
399,313,582,0.54,Beinn nam Beathrach,S,Morvern,"https://www.google.com/maps/search/?api=1&query=56.65293502341872,-5.668563600699535",https://www.openstreetmap.org/search?query=56.65293502341872%2C-5.668563600699535,"56.65293502341872,-5.668563600699535",49,"383E,383W",NM 75225 57255,18C,193.3010101,214.3010101,3,P200,H500,Marilyn,,NA,
399,313,676,0.46,Maesglase,W,Cadair Idris,"https://www.google.com/maps/search/?api=1&query=52.71999838211268,-3.7524726517474982",https://www.openstreetmap.org/search?query=52.71999838211268%2C-3.7524726517474982,"52.71999838211268,-3.7524726517474982","124,125",23E,SH 81730 15035,30F,348.7010101,243.7010101,3,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Maesglase,
401,312,579,0.54,Scald Law,S,Pentland Hills,"https://www.google.com/maps/search/?api=1&query=55.83614892046806,-3.292139498028196",https://www.openstreetmap.org/search?query=55.83614892046806%2C-3.292139498028196,"55.83614892046806,-3.292139498028196","65,66",344,NT 19170 61080,28A,304.4910101,235.4910101,6,P200,H500,Marilyn,,http://en.wikipedia.org/wiki/Pentland_Hills,
401,312,609,0.51,Calf Top,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.26517690636676,-2.5165936698585587",https://www.openstreetmap.org/search?query=54.26517690636676%2C-2.5165936698585587,"54.26517690636676,-2.5165936698585587",98,2W,SD 66450 85625,35B,324.4410101,253.4410101,,P200,H500,Dewey,,http://en.wikipedia.org/wiki/Calf_Top,
401,312,743,0.42,Geallaig Hill,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.069232124436944,-3.1595410617981816",https://www.openstreetmap.org/search?query=57.069232124436944%2C-3.1595410617981816,"57.069232124436944,-3.1595410617981816","37,44",405W,NO 29790 98175,08B,211.2210101,141.2210101,,P200,H500,Graham,,NA,
401,312,900,0.35,Culardoch,S,Braemar & District,"https://www.google.com/maps/search/?api=1&query=57.073313196126705,-3.3318765474681378",https://www.openstreetmap.org/search?query=57.073313196126705%2C-3.3318765474681378,"57.073313196126705,-3.3318765474681378","36,43",404S,NO 19350 98820,08B,211.2010101,141.2010101,,P200,H750,Corbett,,NA,
401,312,921,0.34,Sgiath Chuil,S,Glen Lochay Hills,"https://www.google.com/maps/search/?api=1&query=56.45276105020081,-4.496288345750503",https://www.openstreetmap.org/search?query=56.45276105020081%2C-4.496288345750503,"56.45276105020081,-4.496288345750503",51,378W,NN 46250 31750,02B,258.2010101,119.2010101,2,P200,H750,Munro,,http://en.wikipedia.org/wiki/Sgiath_Chuil,
401,312,939,0.33,Mount Keen,S,Lower Grampians,"https://www.google.com/maps/search/?api=1&query=56.96965833496803,-2.9736168910250322",https://www.openstreetmap.org/search?query=56.96965833496803%2C-2.9736168910250322,"56.96965833496803,-2.9736168910250322",44,395,NO 40905 86915,07B,215.2510101,140.2510101,5,P200,H750,Munro,,http://en.wikipedia.org/wiki/Mount_Keen,
407,311,678,0.46,Hill of Wirren,S,Lower Grampians,"https://www.google.com/maps/search/?api=1&query=56.854337829012664,-2.7839305468977047",https://www.openstreetmap.org/search?query=56.854337829012664%2C-2.7839305468977047,"56.854337829012664,-2.7839305468977047",44,389,NO 52290 73930,07B,215.2010101,140.2010101,,P200,H500,Graham,,NA,
407,311,1036,0.3,Sgurr a'Bhealaich Dheirg,S,Kintail,"https://www.google.com/maps/search/?api=1&query=57.17775974229674,-5.252123078716516",https://www.openstreetmap.org/search?query=57.17775974229674%2C-5.252123078716516,"57.17775974229674,-5.252123078716516",33,"414N,414S",NH 03520 14350,11A,155.2010101,161.2010101,2,P200,H1000,Munro,,NA,
409,310,508,0.61,Cracoe Fell,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.025510730132474,-2.0120232350293783",https://www.openstreetmap.org/search?query=54.025510730132474%2C-2.0120232350293783,"54.025510730132474,-2.0120232350293783",104,2E,SD 99310 58835,35B,324.8010101,253.8010101,,P200,H500,Dewey,replaced Thorpe Fell Top in 2008,http://en.wikipedia.org/wiki/Thorpe_Fell_Top,
409,310,515,0.6,An Sleaghach,S,Kingairloch,"https://www.google.com/maps/search/?api=1&query=56.529271574874,-5.636184625344001",https://www.openstreetmap.org/search?query=56.529271574874%2C-5.636184625344001,"56.529271574874,-5.636184625344001",49,"383E,383W",NM 76479 43395,18C,194.2010101,215.2010101,,P200,H500,Marilyn,,NA,
409,310,1049,0.3,Geal Charn,S,Ardverikie,"https://www.google.com/maps/search/?api=1&query=56.897720962776404,-4.457265238519292",https://www.openstreetmap.org/search?query=56.897720962776404%2C-4.457265238519292,"56.897720962776404,-4.457265238519292",42,393,NN 50430 81175,04B,219.2010101,136.2010101,3,P200,H1000,Munro,,NA,
412,309,734,0.42,Rhobell Fawr,W,Arenigs,"https://www.google.com/maps/search/?api=1&query=52.814852344968095,-3.8015159074567957",https://www.openstreetmap.org/search?query=52.814852344968095%2C-3.8015159074567957,"52.814852344968095,-3.8015159074567957",124,23E,SH 78682 25667,30D,352.6510101,241.6510101,2,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Rhobell_Fawr,
412,309,818,0.38,Sgorr na Diollaid,S,Glen Cannich,"https://www.google.com/maps/search/?api=1&query=57.38412929905724,-4.860481484072082",https://www.openstreetmap.org/search?query=57.38412929905724%2C-4.860481484072082,"57.38412929905724,-4.860481484072082",25,430,NH 28150 36250,12B,149.1010101,167.1010101,2,P200,H750,Corbett,,NA,
414,308,606,0.51,Hecla,S,South Uist,"https://www.google.com/maps/search/?api=1&query=57.290231537334684,-7.271183436298918",https://www.openstreetmap.org/search?query=57.290231537334684%2C-7.271183436298918,"57.290231537334684,-7.271183436298918",22,453S,NF 82560 34485,24C,520.3010101,229.3010101,,P200,H500,Marilyn,,NA,
414,308,855,0.36,Beinn Bhuidhe,S,Knoydart,"https://www.google.com/maps/search/?api=1&query=57.010021706670564,-5.5890813298860476",https://www.openstreetmap.org/search?query=57.010021706670564%2C-5.5890813298860476,"57.010021706670564,-5.5890813298860476","33,40","398E,413S",NM 82180 96715,10B,169.7010101,148.7010101,2,P200,H750,Corbett,,NA,
416,307,815,0.38,Breabag,S,Assynt,"https://www.google.com/maps/search/?api=1&query=58.097094830613926,-4.908809811753815",https://www.openstreetmap.org/search?query=58.097094830613926%2C-4.908809811753815,"58.097094830613926,-4.908809811753815",15,"439E,442E",NC 28655 15705,16E,111.3010101,191.3010101,3,P200,H750,Corbett,,NA,
417,306,694,0.44,Pen-y-ghent,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.15597736667741,-2.2487165080686444",https://www.openstreetmap.org/search?query=54.15597736667741%2C-2.2487165080686444,"54.15597736667741,-2.2487165080686444",98,2W,SD 83855 73380,35B,324.7210101,253.7210101,3,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Pen-y-ghent,
417,306,749,0.41,Groban,S,The Fannaichs,"https://www.google.com/maps/search/?api=1&query=57.687448390085166,-5.189196721332349",https://www.openstreetmap.org/search?query=57.687448390085166%2C-5.189196721332349,"57.687448390085166,-5.189196721332349",19,435S,NH 09985 70875,14B,122.5010101,180.5010101,2,P200,H500,Graham,,NA,
417,306,857,0.36,Cruach Innse,S,Grey Corries,"https://www.google.com/maps/search/?api=1&query=56.84678283626385,-4.821873341587627",https://www.openstreetmap.org/search?query=56.84678283626385%2C-4.821873341587627,"56.84678283626385,-4.821873341587627",41,392,NN 27995 76365,04A,229.3010101,133.3010101,,P200,H750,Corbett,,NA,
417,306,1044,0.29,Stob Coir'an Albannaich,S,Glen Etive to Glen Lochy,"https://www.google.com/maps/search/?api=1&query=56.555342408336635,-4.9798937945527975",https://www.openstreetmap.org/search?query=56.555342408336635%2C-4.9798937945527975,"56.555342408336635,-4.9798937945527975",50,377W,NN 16950 44350,03C,242.4010101,129.4010101,2,P200,H1000,Munro,,NA,
422,304,645,0.47,Sgiath a'Chaise,S,Strathyre to Strathallan,"https://www.google.com/maps/search/?api=1&query=56.32352414522102,-4.2916500356893135",https://www.openstreetmap.org/search?query=56.32352414522102%2C-4.2916500356893135,"56.32352414522102,-4.2916500356893135",57,365N,NN 58380 16930,01B,288.3010101,102.3010101,,P200,H500,Graham,,NA,
422,304,676,0.45,Meall Mor,S,Glencoe - South Side,"https://www.google.com/maps/search/?api=1&query=56.65690572024996,-5.090726666892474",https://www.openstreetmap.org/search?query=56.65690572024996%2C-5.090726666892474,"56.65690572024996,-5.090726666892474",41,384,NN 10650 55950,03B,239.3010101,124.3010101,,P200,H500,Graham,,NA,
422,304,796,0.38,Sgurr Coire Choinnichean,S,Knoydart,"https://www.google.com/maps/search/?api=1&query=57.04754689592623,-5.6438405081800775",https://www.openstreetmap.org/search?query=57.04754689592623%2C-5.6438405081800775,"57.04754689592623,-5.6438405081800775",33,"398W,413S",NG 79080 01065,10B,169.3010101,148.3010101,,P200,H750,Corbett,,NA,
426,303,506,0.6,Meall Dheirgidh,S,Strathcarron,"https://www.google.com/maps/search/?api=1&query=57.912325476587505,-4.578192161879225",https://www.openstreetmap.org/search?query=57.912325476587505%2C-4.578192161879225,"57.912325476587505,-4.578192161879225",20,440S,NH 47350 94350,15A,116.3010101,181.3010101,,P200,H500,Marilyn,,NA,
